submission_date,mmwr_week,year,location,concat,total_cases,total_confirmed_cases,total_prob_cases,new_cases,prob_new_cases,total_deaths,confirmed_deaths,prob_deaths,new_deaths,prob_new_deaths
10/2/21,39,2021,CT,202139CT,391431,354668,0,365,15,8650,7072,1578,0,0
10/9/21,40,2021,CT,202140CT,394375,357448,0,367,20,8667,7086,1581,0,0
10/16/21,41,2021,CT,202141CT,397505,360334,0,382,17,8718,7138,1580,0,0
10/23/21,42,2021,CT,202142CT,400226,362855,0,0,0,8739,7161,1578,0,0
10/30/21,43,2021,CT,202143CT,402583,365086,0,0,0,8764,7182,1582,0,0
12/19/20,51,2020,DC,202051DC,26342,0,0,238,0,730,0,0,2,0
12/26/20,52,2020,DC,202052DC,27710,0,0,274,0,762,0,0,6,0
1/2/21,53,2021,DC,202153DC,29509,0,0,257,0,792,0,0,4,0
1/9/21,1,2021,DC,20211DC,31457,0,0,350,0,813,0,0,4,0
1/16/21,2,2021,DC,20212DC,33537,0,0,397,0,847,0,0,5,0
1/23/21,3,2021,DC,20213DC,35077,0,0,172,0,870,0,0,3,0
1/30/21,4,2021,DC,20214DC,36662,0,0,248,0,909,0,0,2,0
2/6/21,5,2021,DC,20215DC,37877,0,0,243,0,947,0,0,7,0
2/13/21,6,2021,DC,20216DC,38796,0,0,126,0,979,0,0,3,0
2/20/21,7,2021,DC,20217DC,39553,0,0,92,0,994,0,0,1,0
2/27/21,8,2021,DC,20218DC,40478,0,0,194,0,1010,0,0,1,0
3/6/21,9,2021,DC,20219DC,41273,0,0,151,0,1030,0,0,3,0
3/13/21,10,2021,DC,202110DC,42432,0,0,150,0,1040,0,0,2,0
3/20/21,11,2021,DC,202111DC,43175,0,0,141,0,1049,0,0,2,0
3/27/21,12,2021,DC,202112DC,44051,0,0,226,0,1056,0,0,1,0
4/3/21,13,2021,DC,202113DC,44932,0,0,125,0,1070,0,0,1,0
4/10/21,14,2021,DC,202114DC,45762,0,0,128,0,1081,0,0,2,0
4/17/21,15,2021,DC,202115DC,46579,0,0,130,0,1095,0,0,2,0
4/24/21,16,2021,DC,202116DC,47219,0,0,78,0,1099,0,0,0,0
5/1/21,17,2021,DC,202117DC,47748,0,0,51,0,1105,0,0,0,0
5/8/21,18,2021,DC,202118DC,48164,0,0,28,0,1110,0,0,0,0
5/15/21,19,2021,DC,202119DC,48530,0,0,64,0,1118,0,0,2,0
5/22/21,20,2021,DC,202120DC,48718,0,0,29,0,1125,0,0,0,0
5/29/21,21,2021,DC,202121DC,48923,0,0,25,0,1132,0,0,0,0
6/5/21,22,2021,DC,202122DC,49082,0,0,14,0,1136,0,0,0,0
6/12/21,23,2021,DC,202123DC,49165,0,0,7,0,1137,0,0,0,0
6/19/21,24,2021,DC,202124DC,49249,0,0,6,0,1141,0,0,0,0
6/26/21,25,2021,DC,202125DC,49314,0,0,9,0,1141,0,0,0,0
7/3/21,26,2021,DC,202126DC,49387,0,0,9,0,1141,0,0,0,0
7/10/21,27,2021,DC,202127DC,49478,0,0,23,0,1143,0,0,0,0
7/17/21,28,2021,DC,202128DC,49699,0,0,47,0,1146,0,0,0,0
7/24/21,29,2021,DC,202129DC,50035,0,0,62,0,1146,0,0,0,0
7/31/21,30,2021,DC,202130DC,50502,0,0,104,0,1149,0,0,0,0
8/7/21,31,2021,DC,202131DC,51258,0,0,155,0,1149,0,0,0,0
8/14/21,32,2021,DC,202132DC,52383,0,0,182,0,1150,0,0,0,0
8/21/21,33,2021,DC,202133DC,53512,0,0,170,0,1155,0,0,0,0
8/28/21,34,2021,DC,202134DC,54711,0,0,155,0,1159,0,0,0,0
9/4/21,35,2021,DC,202135DC,56064,0,0,146,0,1162,0,0,0,0
9/11/21,36,2021,DC,202136DC,57195,0,0,229,0,1165,0,0,0,0
9/18/21,37,2021,DC,202137DC,59088,0,0,237,0,1167,0,0,0,0
9/25/21,38,2021,DC,202138DC,60394,0,0,189,0,1172,0,0,0,0
10/2/21,39,2021,DC,202139DC,61484,0,0,153,0,1176,0,0,0,0
10/9/21,40,2021,DC,202140DC,62375,0,0,109,0,1182,0,0,0,0
10/16/21,41,2021,DC,202141DC,63085,0,0,109,0,1183,0,0,0,0
10/23/21,42,2021,DC,202142DC,63588,0,0,0,0,1186,0,0,0,0
10/30/21,43,2021,DC,202143DC,64240,0,0,0,0,1190,0,0,0,0
12/19/20,51,2020,DE,202051DE,51140,49240,0,501,31,858,758,100,4,1
12/26/20,52,2020,DE,202052DE,55719,53535,0,593,12,895,795,100,4,0
1/2/21,53,2021,DE,202153DE,60298,57849,0,628,31,930,828,102,0,0
1/9/21,1,2021,DE,20211DE,66206,63372,0,838,64,969,866,103,0,0
1/16/21,2,2021,DE,20212DE,71458,68267,0,961,49,1016,910,106,14,1
1/23/21,3,2021,DE,20213DE,75834,72364,0,675,39,1036,929,107,9,0
1/30/21,4,2021,DE,20214DE,79386,75597,0,536,55,1081,974,107,3,0
2/6/21,5,2021,DE,20215DE,82019,78021,0,501,33,1202,1087,115,11,0
2/13/21,6,2021,DE,20216DE,84552,80265,0,349,44,1282,1159,123,13,2
2/20/21,7,2021,DE,20217DE,86342,81878,0,214,26,1366,1235,131,23,1
2/27/21,8,2021,DE,20218DE,88420,83808,0,291,19,1418,1283,135,0,0
3/6/21,9,2021,DE,20219DE,90039,85274,0,233,17,1464,1328,136,11,0
3/13/21,10,2021,DE,202110DE,91402,86458,0,198,30,1504,1368,136,8,0
3/20/21,11,2021,DE,202111DE,92987,87816,0,337,59,1526,1389,137,4,0
3/27/21,12,2021,DE,202112DE,94749,89294,0,366,76,1544,1406,138,8,0
4/3/21,13,2021,DE,202113DE,97066,91291,0,294,48,1565,1426,139,0,0
4/10/21,14,2021,DE,202114DE,99223,93095,0,349,46,1577,1438,139,4,0
4/17/21,15,2021,DE,202115DE,101779,95222,0,379,61,1602,1461,141,6,1
4/24/21,16,2021,DE,202116DE,103883,97051,0,291,48,1615,1474,141,6,0
5/1/21,17,2021,DE,202117DE,105542,98487,0,285,37,1626,1485,141,1,0
5/8/21,18,2021,DE,202118DE,106775,99561,0,205,19,1636,1495,141,7,0
5/15/21,19,2021,DE,202119DE,107633,100316,0,126,10,1651,1509,142,0,0
5/22/21,20,2021,DE,202120DE,108333,100942,0,82,5,1659,1517,142,5,0
5/29/21,21,2021,DE,202121DE,108800,101337,0,48,8,1661,1519,142,1,0
6/5/21,22,2021,DE,202122DE,109070,101564,0,65,9,1677,1534,143,3,0
6/12/21,23,2021,DE,202123DE,109322,101771,0,26,7,1679,1536,143,0,0
6/19/21,24,2021,DE,202124DE,109552,101959,0,4,0,1683,1539,144,0,0
6/26/21,25,2021,DE,202125DE,109657,102053,0,21,1,1694,1549,145,1,0
7/3/21,26,2021,DE,202126DE,109846,102225,0,26,3,1695,1550,145,0,0
7/10/21,27,2021,DE,202127DE,110019,102365,0,33,11,1695,1550,145,0,0
7/17/21,28,2021,DE,202128DE,110339,102626,0,69,17,1697,1551,146,0,0
7/24/21,29,2021,DE,202129DE,110729,102956,0,91,19,1698,1552,146,0,0
7/31/21,30,2021,DE,202130DE,111407,103519,0,132,26,1833,1676,157,3,1
8/7/21,31,2021,DE,202131DE,112558,104475,0,260,59,1835,1678,157,2,0
8/14/21,32,2021,DE,202132DE,114187,105873,0,334,19,1838,1681,157,1,0
8/21/21,33,2021,DE,202133DE,116461,107806,0,388,41,1854,1697,157,3,0
8/28/21,34,2021,DE,202134DE,118926,109929,0,382,35,1877,1719,158,2,0
9/4/21,35,2021,DE,202135DE,121744,112242,0,461,91,1891,1731,160,3,1
9/11/21,36,2021,DE,202136DE,124575,114739,0,617,82,1900,1740,160,0,0
9/18/21,37,2021,DE,202137DE,127803,117555,0,581,67,1920,1756,164,7,0
9/25/21,38,2021,DE,202138DE,131043,120447,0,599,40,1942,1777,165,0,0
10/2/21,39,2021,DE,202139DE,134217,123198,0,618,43,1972,1805,167,18,1
10/9/21,40,2021,DE,202140DE,137288,125935,0,606,39,1997,1830,167,0,0
10/16/21,41,2021,DE,202141DE,139874,128261,0,494,53,2032,1864,168,11,1
10/23/21,42,2021,DE,202142DE,142058,130178,0,341,40,2064,1895,169,19,1
10/30/21,43,2021,DE,202143DE,143950,131828,0,387,60,2091,1918,173,2,0
12/19/20,51,2020,FL,202051FL,1179288,0,0,8151,2591,21953,0,0,92,6
12/26/20,52,2020,FL,202052FL,1247623,0,0,7033,1716,22807,0,0,133,5
1/2/21,53,2021,FL,202153FL,1338419,0,0,10425,3510,23856,0,0,147,13
1/9/21,1,2021,FL,20211FL,1447864,0,0,12245,3090,25019,0,0,173,8
1/16/21,2,2021,FL,20212FL,1540184,0,0,10781,2941,26391,0,0,179,23
1/23/21,3,2021,FL,20213FL,1616604,0,0,9384,1968,27707,0,0,165,9
1/30/21,4,2021,FL,20214FL,1687140,0,0,7638,2179,28859,0,0,149,13
2/6/21,5,2021,FL,20215FL,1741669,0,0,6617,2002,29995,0,0,157,13
2/13/21,6,2021,FL,20216FL,1789999,0,0,5661,1393,30961,0,0,128,10
2/20/21,7,2021,FL,20217FL,1831150,0,0,4900,1238,31741,0,0,97,5
2/27/21,8,2021,FL,20218FL,1870385,0,0,4786,1192,32391,0,0,82,3
3/6/21,9,2021,FL,20219FL,1904264,0,0,4047,950,32974,0,0,92,7
3/13/21,10,2021,FL,202110FL,1935789,0,0,3800,1007,33432,0,0,60,7
3/20/21,11,2021,FL,202111FL,1967669,0,0,3946,1172,33851,0,0,51,3
3/27/21,12,2021,FL,202112FL,2003105,0,0,4824,1256,34218,0,0,46,4
4/3/21,13,2021,FL,202113FL,2040588,0,0,4782,1101,34604,0,0,49,4
4/10/21,14,2021,FL,202114FL,2082252,0,0,5500,1544,34920,0,0,48,3
4/17/21,15,2021,FL,202115FL,2125634,0,0,5850,1745,35292,0,0,42,4
4/24/21,16,2021,FL,202116FL,2164431,0,0,4667,1291,35703,0,0,60,4
5/1/21,17,2021,FL,202117FL,2198428,0,0,3868,1129,36059,0,0,52,1
5/8/21,18,2021,FL,202118FL,2225520,0,0,3171,843,36440,0,0,54,5
5/15/21,19,2021,FL,202119FL,2247378,0,0,2411,605,36776,0,0,46,5
5/22/21,20,2021,FL,202120FL,2265408,0,0,2020,495,37101,0,0,32,1
5/29/21,21,2021,FL,202121FL,2279176,0,0,1445,296,37366,0,0,39,4
6/5/21,22,2021,FL,202122FL,2290795,0,0,1486,359,37646,0,0,32,5
6/12/21,23,2021,FL,202123FL,2301921,0,0,1346,217,37855,0,0,28,3
6/19/21,24,2021,FL,202124FL,2312571,0,0,1693,309,38052,0,0,34,3
6/26/21,25,2021,FL,202125FL,2325110,0,0,1795,365,38222,0,0,24,1
7/3/21,26,2021,FL,202126FL,2342736,0,0,2464,562,38427,0,0,22,1
7/10/21,27,2021,FL,202127FL,2370858,0,0,5062,1079,38665,0,0,30,2
7/17/21,28,2021,FL,202128FL,2422748,0,0,7937,1616,38992,0,0,45,0
7/24/21,29,2021,FL,202129FL,2506298,0,0,13046,2406,39502,0,0,87,6
7/31/21,30,2021,FL,202130FL,2626227,0,0,17747,2916,40415,0,0,156,13
8/7/21,31,2021,FL,202131FL,2764593,0,0,19544,3417,41908,0,0,248,19
8/14/21,32,2021,FL,202132FL,2913544,0,0,16419,3403,43889,0,0,320,23
8/21/21,33,2021,FL,202133FL,3064722,0,0,18031,3386,46320,0,0,356,24
8/28/21,34,2021,FL,202134FL,3215196,0,0,17719,3948,48934,0,0,362,46
9/4/21,35,2021,FL,202135FL,3340138,0,0,17256,5527,51517,0,0,344,27
9/11/21,36,2021,FL,202136FL,3430310,0,0,15399,4450,53764,0,0,299,33
9/18/21,37,2021,FL,202137FL,3497967,0,0,8715,2293,55533,0,0,236,24
9/25/21,38,2021,FL,202138FL,3547880,0,0,5061,1155,56992,0,0,193,13
10/2/21,39,2021,FL,202139FL,3581158,0,0,3197,622,58057,0,0,120,8
10/9/21,40,2021,FL,202140FL,3605252,0,0,2870,556,58804,0,0,91,7
10/16/21,41,2021,FL,202141FL,3622851,0,0,1510,340,59285,0,0,44,4
10/23/21,42,2021,FL,202142FL,3637635,0,0,1367,271,59485,0,0,10,1
10/30/21,43,2021,FL,202143FL,3649688,0,0,945,265,59497,0,0,0,0
12/19/20,51,2020,GA,202051GA,582300,504501,0,5763,1527,10381,9435,946,49,10
12/26/20,52,2020,GA,202052GA,628788,540758,0,4158,479,10685,9710,975,54,0
1/2/21,53,2021,GA,202153GA,685122,581999,0,7533,929,10960,9891,1069,2,0
1/9/21,1,2021,GA,20211GA,748852,629204,0,11926,2969,11457,10280,1177,143,43
1/16/21,2,2021,GA,20212GA,809663,674994,0,8533,1607,12291,11029,1262,153,2
1/23/21,3,2021,GA,20213GA,862158,714322,0,8985,2413,13246,11798,1448,186,58
1/30/21,4,2021,GA,20214GA,905858,746867,0,6343,1467,14196,12568,1628,210,52
2/6/21,5,2021,GA,20215GA,937402,769825,0,4490,1269,15090,13324,1766,232,54
2/13/21,6,2021,GA,20216GA,962808,789070,0,3823,1030,15850,13961,1889,142,37
2/20/21,7,2021,GA,20217GA,983747,803349,0,3336,946,16742,14629,2113,132,33
2/27/21,8,2021,GA,20218GA,1004187,816973,0,3365,1212,17294,15067,2227,75,15
3/6/21,9,2021,GA,20219GA,1021778,827397,0,2269,989,17905,15597,2308,90,19
3/13/21,10,2021,GA,202110GA,1032967,834696,0,1254,223,18216,15872,2344,52,11
3/20/21,11,2021,GA,202111GA,1044134,842251,0,1717,550,18530,16145,2385,66,16
3/27/21,12,2021,GA,202112GA,1054430,848859,0,1410,356,18926,16487,2439,77,7
4/3/21,13,2021,GA,202113GA,1063680,855186,0,1125,355,19210,16748,2462,34,13
4/10/21,14,2021,GA,202114GA,1072700,861412,0,1570,551,19488,16982,2506,64,12
4/17/21,15,2021,GA,202115GA,1083300,868163,0,1671,486,19757,17214,2543,39,5
4/24/21,16,2021,GA,202116GA,1092852,874754,0,1513,428,19973,17382,2591,56,11
5/1/21,17,2021,GA,202117GA,1101487,880836,0,1300,318,20212,17578,2634,22,3
5/8/21,18,2021,GA,202118GA,1109330,885869,0,1013,292,20368,17702,2666,31,4
5/15/21,19,2021,GA,202119GA,1115072,889893,0,743,267,20505,17803,2702,23,5
5/22/21,20,2021,GA,202120GA,1119614,893116,0,602,174,20661,17930,2731,24,0
5/29/21,21,2021,GA,202121GA,1123343,895694,0,632,191,20837,18068,2769,17,1
6/5/21,22,2021,GA,202122GA,1125854,897464,0,342,118,20986,18188,2798,44,0
6/12/21,23,2021,GA,202123GA,1128467,899276,0,375,89,21158,18300,2858,30,12
6/19/21,24,2021,GA,202124GA,1130725,900834,0,321,88,21296,18390,2906,19,8
6/26/21,25,2021,GA,202125GA,1133063,902390,0,402,154,21393,18469,2924,24,0
7/3/21,26,2021,GA,202126GA,1135867,904321,0,341,93,21446,18521,2925,3,-1
7/10/21,27,2021,GA,202127GA,1139983,906996,0,587,257,21490,18564,2926,4,-1
7/17/21,28,2021,GA,202128GA,1147072,911296,0,1096,356,21559,18619,2940,1,-1
7/24/21,29,2021,GA,202129GA,1159742,919392,0,2037,560,21618,18667,2951,4,0
7/31/21,30,2021,GA,202130GA,1183278,934830,0,3829,1144,21683,18718,2965,7,0
8/7/21,31,2021,GA,202131GA,1215785,957180,0,4346,1036,21811,18838,2973,9,0
8/14/21,32,2021,GA,202132GA,1259081,987277,0,6466,1778,21990,18998,2992,12,1
8/21/21,33,2021,GA,202133GA,1314108,1025158,0,7024,1451,22220,19200,3020,21,0
8/28/21,34,2021,GA,202134GA,1377637,1071519,0,7711,1359,22582,19538,3044,29,1
9/4/21,35,2021,GA,202135GA,1440189,1118353,0,6475,963,23175,20095,3080,55,1
9/11/21,36,2021,GA,202136GA,1489574,1155832,0,5300,900,23793,20622,3171,52,11
9/18/21,37,2021,GA,202137GA,1528898,1184800,0,3784,632,24641,21298,3343,64,1
9/25/21,38,2021,GA,202138GA,1560203,1209211,0,2667,480,25524,22034,3490,46,3
10/2/21,39,2021,GA,202139GA,1584660,1227896,0,2597,371,26309,22679,3630,67,14
10/9/21,40,2021,GA,202140GA,1604419,1242005,0,1752,388,27189,23384,3805,47,5
10/16/21,41,2021,GA,202141GA,1616804,1251495,0,1105,283,27828,23898,3930,54,25
10/23/21,42,2021,GA,202142GA,1625399,1257310,0,0,0,28519,24357,4162,0,0
10/30/21,43,2021,GA,202143GA,1634093,1263757,0,0,0,29065,24786,4279,0,0
12/19/20,51,2020,HI,202051HI,19691,0,0,152,0,279,0,0,0,0
12/26/20,52,2020,HI,202052HI,20537,0,0,109,0,283,0,0,0,0
1/2/21,53,2021,HI,202153HI,21417,0,0,159,0,287,0,0,0,0
1/9/21,1,2021,HI,20211HI,22600,0,0,228,0,305,0,0,4,0
1/16/21,2,2021,HI,20212HI,23604,0,0,156,0,317,0,0,2,0
1/23/21,3,2021,HI,20213HI,24950,0,0,165,38,333,0,0,4,0
1/30/21,4,2021,HI,20214HI,25708,0,0,144,35,404,0,0,0,0
2/6/21,5,2021,HI,20215HI,26325,0,0,133,29,413,0,0,0,0
2/13/21,6,2021,HI,20216HI,26729,0,0,77,20,422,0,0,0,0
2/20/21,7,2021,HI,20217HI,27011,0,0,61,12,427,0,0,0,0
2/27/21,8,2021,HI,20218HI,27419,0,0,133,34,436,0,0,2,0
3/6/21,9,2021,HI,20219HI,27774,0,0,119,38,441,0,0,1,0
3/13/21,10,2021,HI,202110HI,28218,0,0,156,94,447,0,0,1,0
3/20/21,11,2021,HI,202111HI,28763,0,0,161,76,450,0,0,1,0
3/27/21,12,2021,HI,202112HI,29426,0,0,189,85,459,0,0,3,0
4/3/21,13,2021,HI,202113HI,30246,0,0,229,123,464,0,0,4,0
4/10/21,14,2021,HI,202114HI,30956,0,0,202,90,468,0,0,1,0
4/17/21,15,2021,HI,202115HI,31606,0,0,184,88,471,0,0,0,0
4/24/21,16,2021,HI,202116HI,32165,0,0,99,48,475,0,0,1,0
5/1/21,17,2021,HI,202117HI,32882,0,0,188,73,480,0,0,0,0
5/8/21,18,2021,HI,202118HI,33540,0,0,123,35,484,0,0,1,0
5/15/21,19,2021,HI,202119HI,34064,0,0,149,51,488,0,0,1,0
5/22/21,20,2021,HI,202120HI,34610,0,0,89,7,491,0,0,0,0
5/29/21,21,2021,HI,202121HI,34889,0,0,45,3,496,0,0,1,0
6/5/21,22,2021,HI,202122HI,35283,0,0,66,2,499,0,0,1,0
6/12/21,23,2021,HI,202123HI,35693,0,0,98,3,503,0,0,0,0
6/19/21,24,2021,HI,202124HI,35976,0,0,57,4,508,0,0,2,0
6/26/21,25,2021,HI,202125HI,36251,0,0,53,1,513,0,0,2,0
7/3/21,26,2021,HI,202126HI,36552,0,0,44,1,515,0,0,0,0
7/10/21,27,2021,HI,202127HI,36934,0,0,100,16,518,0,0,2,0
7/17/21,28,2021,HI,202128HI,37577,0,0,122,10,520,0,0,0,0
7/24/21,29,2021,HI,202129HI,38741,0,0,242,25,524,0,0,0,0
7/31/21,30,2021,HI,202130HI,40643,0,0,467,16,534,0,0,0,0
8/7/21,31,2021,HI,202131HI,43977,0,0,600,31,539,0,0,2,0
8/14/21,32,2021,HI,202132HI,48376,0,0,764,16,545,0,0,1,0
8/21/21,33,2021,HI,202133HI,53153,0,0,752,30,560,0,0,1,0
8/28/21,34,2021,HI,202134HI,58436,0,0,927,14,584,0,0,5,0
9/4/21,35,2021,HI,202135HI,64597,0,0,875,45,610,0,0,1,0
9/11/21,36,2021,HI,202136HI,68916,0,0,829,58,648,0,0,12,0
9/18/21,37,2021,HI,202137HI,72687,0,0,550,68,697,0,0,8,0
9/25/21,38,2021,HI,202138HI,75391,0,0,394,7,742,0,0,0,0
10/2/21,39,2021,HI,202139HI,77412,0,0,269,32,796,0,0,12,0
10/9/21,40,2021,HI,202140HI,78786,0,0,189,35,832,0,0,4,0
10/16/21,41,2021,HI,202141HI,79697,0,0,135,30,861,0,0,4,0
10/23/21,42,2021,HI,202142HI,80569,0,0,170,21,880,0,0,2,0
10/30/21,43,2021,HI,202143HI,81461,0,0,150,49,899,0,0,9,0
12/19/20,51,2020,IA,202051IA,266236,0,0,1478,324,3533,0,0,82,82
12/26/20,52,2020,IA,202052IA,274406,0,0,393,83,3744,0,0,0,0
1/2/21,53,2021,IA,202153IA,283330,0,0,666,191,3946,0,0,48,48
1/9/21,1,2021,IA,20211IA,295353,0,0,1345,273,4127,0,0,3,3
1/16/21,2,2021,IA,20212IA,304270,0,0,1150,244,4321,0,0,64,64
1/23/21,3,2021,IA,20213IA,312084,0,0,1149,193,4487,0,0,9,9
1/30/21,4,2021,IA,20214IA,318556,0,0,867,214,4651,0,0,74,74
