Date,MMWR_week,year,Location,Concat,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf
3/13/21,10,2021,MN,202110MN,2263220,59000,1113000,1091220,0,40131,0,52190,245900,2000813,0,1998435,1001701,37210,936960,1026456,187,35478,0,46084,108835,2015752,1330070,23.6,0,0,1328352,30.6,694423,75.4,715226,12.7,0,0,714519,16.5,342648,37.2,37228,300265,377692,41,0,0,0,0,37218,300234,377026,41,22405,137787,182441,15,,0,0,0,0,0,0,0,0,0,0,0
3/20/21,11,2021,MN,202111MN,2551740,65100,1236300,1250340,0,45247,0,58844,277248,2244149,0,2240644,1105497,49370,1048060,1146527,192,39792,0,51670,120113,2263345,1471972,26.1,0,0,1469211,33.9,724135,78.7,832585,14.8,0,0,831786,19.2,425243,46.2,49719,357191,425630,45,0,0,0,0,49704,357156,424881,45,28737,176474,220014,18,,0,0,0,0,0,0,0,0,0,0,0
3/27/21,12,2021,MN,202112MN,2907150,77800,1400000,1429350,0,51549,0,67039,315863,2557970,0,2552580,1205998,58960,1181947,1316868,195,45357,0,58863,131032,2579913,1668646,29.6,0,0,1664089,38.4,745237,81,960958,17,0,0,960060,22.1,506515,55,59392,401325,500194,47,0,0,0,0,59373,401288,499352,47,29570,196837,280089,19,,0,0,0,0,0,0,0,0,0,0,0
4/3/21,13,2021,MN,202113MN,3365000,135800,1560000,1669200,0,59667,0,77598,365609,2955945,0,2947028,1331475,81195,1362059,1512492,199,52414,0,67959,144665,2983431,1891156,33.5,0,0,1883289,43.4,763343,82.9,1164165,20.6,0,0,1162847,26.8,617799,67.1,82442,498859,582816,48,0,0,0,0,82404,498797,581598,48,32533,252598,332649,19,,0,0,0,0,0,0,0,0,0,0,0
4/10/21,14,2021,MN,202114MN,3777940,254600,1652900,1870440,0,66989,0,87120,410475,3312268,0,3297604,1397046,122703,1483357,1705988,220,58732,0,76043,151790,3343240,2097594,37.2,0,0,2084920,48.1,775431,84.3,1359032,24.1,0,0,1356782,31.3,673234,73.1,125005,565731,668242,54,0,0,0,0,124947,565672,666109,54,34831,283148,355233,22,,0,0,0,0,0,0,0,0,0,0,0
4/17/21,15,2021,MN,202115MN,4194140,267600,1798700,2127840,0,74369,0,96718,455696,3712223,0,3688384,1434051,193642,1612802,1905554,225,65824,0,85055,155810,3746333,2344697,41.6,0,0,2324108,53.6,787548,85.6,1584758,28.1,0,0,1581042,36.5,700705,76.1,195823,631555,757322,58,0,0,0,0,195694,631478,753812,58,37556,296498,366627,24,,0,0,0,0,0,0,0,0,0,0,0
4/24/21,16,2021,MN,202116MN,4634790,267600,1952700,2414490,0,82182,0,106879,503572,4038574,0,4003033,1460514,194598,1741422,2102320,234,71611,0,92311,158686,4075722,2498179,44.3,0,0,2468197,56.9,796293,86.5,1760412,31.2,0,0,1754314,40.5,718360,78.1,196785,712131,851436,60,0,0,0,0,196656,712021,845577,60,37700,304743,375892,25,,0,0,0,0,0,0,0,0,0,0,0
5/1/21,17,2021,MN,202117MN,5030120,272600,2110200,2647320,0,89192,0,115996,546525,4421310,0,4366324,1484776,196961,1880031,2344081,237,78397,0,100688,161322,4458614,2675504,47.4,0,0,2631409,60.7,805932,87.6,1966598,34.9,0,0,1955261,45.1,732788,79.6,199172,796449,970917,60,0,0,0,0,199043,796309,959849,60,38023,311157,383583,25,,0,0,0,0,0,0,0,0,0,0,0
5/8/21,18,2021,MN,202118MN,5348340,289000,2208440,2850900,0,94835,0,123334,581100,4675303,0,4605993,1501850,204986,1961020,2509016,281,82901,0,106215,163177,4713746,2772770,49.2,0,0,2720663,62.7,813002,88.3,2131417,37.8,0,0,2113695,48.7,743331,80.8,207176,850437,1073715,89,0,0,0,0,207044,850276,1056288,87,39009,314823,389474,25,,0,0,0,0,0,0,0,0,0,0,0
5/15/21,19,2021,MN,202119MN,5776950,302900,2369260,3104790,0,102435,120905,133218,627669,4934166,4933707,4845880,1517723,217284,2049564,2667020,298,87491,103257,111747,164901,4973089,2857017,50.7,2856582,59.8,2797345,64.5,819458,89,2314759,41,2314723,48.4,2285838,52.7,753489,81.9,219285,908988,1186392,94,219267,908981,1186381,94,219110,908515,1158121,92,40386,318567,394509,27,,0,0,0,0,0,0,0,0,0,0,0
5/22/21,20,2021,MN,202120MN,6075430,310500,2451880,3313050,0,107727,127152,140101,660099,5209667,5205440,5054899,1532206,227199,2124198,2857959,311,92376,108944,116567,166475,5246990,2976790,52.8,2972629,62.2,2864492,66.1,824931,89.6,2476452,43.9,2476408,51.8,2433833,56.1,762383,82.8,229172,958962,1288220,98,229154,958953,1288203,98,228933,958049,1246755,96,41473,321961,398921,28,,0,0,0,0,0,0,0,0,0,0,0
5/29/21,21,2021,MN,202121MN,6290840,339400,2520220,3431220,0,111547,131660,145068,683503,5387405,5380955,5195950,1543431,235774,2182001,2969306,324,95528,112617,119820,167695,5423474,3054435,54.2,3048088,63.8,2914059,67.2,829272,90.1,2582634,45.8,2582586,54.1,2531712,58.4,769516,83.6,237640,1001755,1343138,101,237622,1001745,1343118,101,237350,1000488,1293775,99,42322,325124,402042,28,,0,0,0,0,0,0,0,0,0,0,0
6/5/21,22,2021,MN,202122MN,6380580,344900,2545960,3489720,0,113138,133538,147137,693253,5483175,5475460,5273583,1550802,241230,2214797,3026804,344,97226,114595,121610,168495,5518008,3095970,54.9,3088538,64.6,2943590,67.9,832148,90.4,2640216,46.8,2639999,55.3,2583336,59.6,774130,84.1,243004,1025191,1371913,108,242986,1025180,1371725,108,242684,1023713,1316833,106,42888,327306,403906,30,,0,0,0,0,0,0,0,0,0,0,0
6/12/21,23,2021,MN,202123MN,6438580,344900,2573540,3520140,0,114167,134752,148475,699555,5597912,5586401,5338478,1556996,246048,2237852,3113636,376,99260,116917,123106,169168,5632176,3132386,55.5,3123869,65.4,2968247,68.4,834633,90.7,2721966,48.3,2719093,56.9,2627241,60.6,777849,84.5,247730,1040798,1433319,119,247712,1040787,1430475,119,247365,1039204,1340561,111,43344,328862,405612,31,,0,0,0,0,0,0,0,0,0,0,0
6/19/21,24,2021,MN,202124MN,6479520,349300,2589020,3541200,0,114893,135609,149419,704003,5732364,5716759,5423571,1564992,251843,2268473,3211644,404,101644,119645,125069,170037,5765195,3170566,56.2,3161000,66.2,2996585,69.1,837710,91,2821578,50,2815726,58.9,2687613,62,782702,85,253379,1062100,1505971,128,253361,1062089,1500148,128,252960,1060308,1374226,119,43940,330881,407846,35,,0,0,0,0,0,0,0,0,0,0,0
6/26/21,25,2021,MN,202125MN,6512270,349300,2601880,3561090,0,115473,136294,150174,707562,5801910,5784348,5472861,1570447,255262,2287051,3259101,496,102877,121060,126205,170630,5833844,3196664,56.7,3186326,66.7,3016210,69.6,840016,91.3,2866834,50.8,2859826,59.9,2719191,62.7,785686,85.4,256697,1074612,1535366,159,256679,1074600,1528388,159,256247,1072698,1390096,150,44324,332157,409167,38,,0,0,0,0,0,0,0,0,0,0,0
7/3/21,26,2021,MN,202126MN,6535450,349300,2620380,3565770,0,115884,136780,150709,710080,5902826,5883595,5555090,1579841,261964,2312871,3327424,567,104667,123137,128102,171651,5934308,3226604,57.2,3215591,67.3,3040221,70.1,842530,91.5,2943057,52.2,2935078,61.4,2782615,64.2,792686,86.1,263238,1094120,1585513,186,263220,1094108,1577564,186,262753,1092102,1427583,177,44904,335264,412474,44,,0,0,0,0,0,0,0,0,0,0,0
7/10/21,27,2021,MN,202127MN,6588240,349300,2632220,3606720,0,116820,137884,151926,715816,5944447,5925165,5586560,1583622,264175,2323108,3356540,624,105405,124007,128827,172061,5975297,3244644,57.5,3233603,67.7,3054460,70.4,844233,91.7,2967470,52.6,2959472,61.9,2800779,64.6,794679,86.3,265352,1100156,1601753,209,265334,1100144,1593785,209,264864,1098130,1437585,200,45138,336029,413462,50,,0,0,0,0,0,0,0,0,0,0,0
7/17/21,28,2021,MN,202128MN,6619760,349300,2647540,3622920,0,117379,138544,152653,719240,5987431,5968136,5619504,1588168,266714,2333472,3386505,740,106167,124906,129587,172555,6017298,3264519,57.9,3253474,68.1,3070138,70.8,846301,92,2991453,53,2983446,62.4,2819079,65,796941,86.6,267729,1105831,1617639,254,267711,1105819,1609662,254,267238,1103797,1447801,243,45423,336899,414559,60,,0,0,0,0,0,0,0,0,0,0,0
7/24/21,29,2021,MN,202129MN,6675470,349300,2675800,3650370,0,118367,139710,153938,725293,6031253,6011940,5653481,1592940,269256,2343649,3417564,784,106944,125823,130370,173074,6060338,3288107,58.3,3277055,68.6,3088560,71.2,848685,92.2,3012978,53.4,3004960,62.9,2835991,65.4,799058,86.8,270171,1110617,1631917,273,270153,1110605,1623929,273,269678,1108578,1457473,262,45683,337683,415631,61,,0,0,0,0,0,0,0,0,0,0,0
7/31/21,30,2021,MN,202130MN,6729030,349300,2700560,3679170,0,119317,140831,155173,731113,6082721,6063378,5693867,1598130,272272,2355452,3454168,829,107857,126900,131302,173638,6110829,3320251,58.9,3309180,69.3,3113823,71.8,851507,92.5,3033637,53.8,3025607,63.3,2852541,65.8,801171,87,273063,1115210,1645072,292,273044,1115198,1637073,292,272569,1113164,1466527,281,46019,338439,416648,65,,0,0,0,0,0,0,0,0,0,0,0
8/7/21,31,2021,MN,202131MN,6792720,349300,2722400,3721020,0,120446,142164,156642,738033,6144370,6124999,5741377,1603890,275732,2369029,3498737,872,108950,128189,132397,174264,6171433,3362016,59.6,3350925,70.1,3145939,72.5,854707,92.9,3055111,54.2,3047073,63.8,2869633,66.2,803367,87.3,276417,1119634,1658751,309,276397,1119622,1650745,309,275921,1117582,1475832,298,46379,339246,417673,69,,0,0,0,0,0,0,0,0,0,0,0
8/14/21,32,2021,MN,202132MN,6900160,349300,2753340,3797520,0,122351,144413,159119,749706,6206189,6186801,5788448,1609437,279710,2381950,3543596,933,110046,129483,133483,174866,6232111,3403515,60.3,3392414,71,3177393,73.3,857627,93.2,3077482,54.6,3069442,64.2,2887348,66.6,805758,87.5,280191,1123928,1673030,333,280171,1123916,1665022,333,279691,1121872,1485465,320,46782,340029,418869,78,,0,0,0,0,0,0,0,0,0,0,0
8/21/21,33,2021,MN,202133MN,7151520,349300,2842520,3959700,0,126808,149673,164916,777016,6278356,6258943,5845627,1618286,282842,2399077,3594824,1613,111326,130993,134801,175828,6302743,3443415,61.1,3432303,71.8,3208549,74,860526,93.5,3104810,55.1,3096761,64.8,2908554,67.1,808379,87.8,283929,1128278,1692067,536,283908,1128266,1684051,536,283413,1126216,1498404,521,47168,340805,420294,112,,0,0,0,0,0,0,0,0,0,0,0
8/28/21,34,2021,MN,202134MN,7286680,349300,2869860,4067520,0,129205,152502,168032,791702,6354038,6334598,5905976,1630255,285077,2415729,3651556,1676,112668,132576,136193,177128,6376857,3474987,61.6,3463863,72.5,3233624,74.6,863136,93.8,3139261,55.7,3131200,65.5,2934286,67.7,811516,88.2,286048,1134346,1718308,559,286027,1134334,1710280,559,285528,1132279,1515936,543,47408,341816,422172,120,0,0,0,0,0,0,0,0,0,0,0,0
9/4/21,35,2021,MN,202135MN,7444850,349300,2902840,4192710,0,132009,155812,171680,808887,6432013,6412554,5968435,1643011,287553,2433635,3709066,1759,114050,134208,137633,178514,6453665,3505778,62.2,3494642,73.1,3258185,75.1,865699,94.1,3176678,56.3,3168611,66.3,2962480,68.3,814843,88.5,288379,1142455,1745254,590,288358,1142443,1737220,590,287855,1140382,1533671,572,47596,343212,423907,128,0,0,0,0,0,0,0,0,0,0,0,0
9/11/21,36,2021,MN,202136MN,7522080,349300,2925080,4247700,0,133379,157429,173461,817278,6491587,6472108,6016915,1652115,289328,2448282,3752146,1831,115107,135454,138751,179503,6512200,3527548,62.5,3516402,73.6,3276290,75.6,867616,94.3,3207519,56.9,3199446,67,2985969,68.9,817198,88.8,290093,1149344,1767467,615,290072,1149332,1759427,615,289567,1147267,1548540,595,47734,344110,425217,137,0,0,0,0,0,0,0,0,0,0,0,0
9/18/21,37,2021,MN,202137MN,7644010,365000,2959580,4319430,0,135541,159981,176272,830526,6553805,6534316,6069930,1662570,291752,2464873,3795269,1911,116210,136756,139974,180639,6573163,3550787,63,3539635,74.1,3296601,76,869904,94.5,3239104,57.4,3231028,67.6,3011352,69.4,819847,89.1,292417,1157629,1788411,647,292396,1157617,1780368,647,291890,1155543,1563293,626,47926,345194,426577,150,0,0,0,0,0,0,0,0,0,0,0,0
9/25/21,38,2021,MN,202138MN,7734070,370400,2992760,4370910,0,137138,161865,178349,840311,6605130,6585628,6114107,1672576,293914,2478042,3831172,2002,117120,137830,140993,181726,6623489,3569738,63.3,3558581,74.5,3313100,76.4,871985,94.7,3264365,57.9,3256284,68.2,3032018,69.9,822140,89.3,294453,1163654,1805582,676,294432,1163642,1797534,676,293926,1161563,1575874,655,48085,346071,427828,156,0,,,,,0,,,,,,
10/2/21,39,2021,MN,202139MN,7864700,376500,3017120,4471080,0,139454,164599,181362,854504,6698396,6678872,6201789,1719787,295305,2488512,3912483,2096,118774,139781,143015,186856,6714817,3588882,63.6,3577715,74.9,3330122,76.8,876325,95.2,3286599,58.3,3278506,68.6,3050840,70.4,826530,89.8,295801,1168161,1821930,707,295780,1168149,1813870,707,295273,1166062,1588823,682,48224,346766,431376,164,0,0,0,0,0,0,0,0,0,0,0,0
10/9/21,40,2021,MN,202140MN,8052850,384200,3044300,4624350,0,142790,168537,185700,874946,6834187,6814655,6332762,1793590,297086,2499213,4035692,2196,121181,142623,146035,194875,6850096,3611876,64,3600705,75.4,3351141,77.3,882344,95.9,3312936,58.7,3304839,69.2,3074352,70.9,832108,90.4,297641,1172964,1841594,737,297620,1172952,1833530,737,297112,1170862,1605666,712,48392,347563,435973,180,0,0,0,0,0,0,0,0,0,0,0,0
10/16/21,41,2021,MN,202141MN,8218420,387600,3071920,4758900,0,145726,172002,189518,892936,6918449,6898902,6413703,1834271,298169,2506730,4111196,2354,122676,144386,147901,199295,6933812,3626640,64.3,3615460,75.7,3364492,77.6,885650,96.2,3329212,59,3321110,69.5,3088781,71.2,835135,90.7,298697,1176238,1853522,755,298676,1176226,1845453,755,298168,1174133,1615751,729,48480,348108,438360,187,0,0,0,0,0,0,0,0,0,0,0,0
10/23/21,42,2021,MN,202142MN,8429420,404700,3167540,4857180,0,149468,176418,194384,915861,7037080,7017520,6527264,1886574,300174,2517563,4216746,2597,124779,146869,150520,204977,7056734,3650845,64.7,3639658,76.2,3386185,78.1,890656,96.8,3354220,59.5,3346114,70,3111013,71.7,839825,91.2,300966,1181841,1870605,808,300945,1181829,1862532,808,300435,1179725,1630078,775,48908,349902,442393,208,314316,9.4,313849,10.1,258214,30.7,204427,24.3,20292,293746,134,144
10/30/21,43,2021,MN,202143MN,8656790,419100,3272420,4965270,0,153499,181177,199627,940565,7201341,7181740,6686847,1970325,303769,2588956,4305762,2854,127692,150306,154200,214077,7219658,3673685,65.1,3662477,76.7,3406677,78.6,897186,97.5,3374431,59.8,3366310,70.5,3129041,72.2,844083,91.7,302772,1187734,1883073,852,302751,1187721,1874986,852,302240,1185613,1640375,813,48795,351525,443536,227,436123,12.9,435622,13.9,357169,21.3,276724,32.8,77305,356703,1833,282
12/19/20,51,2020,MO,202051MO,51675,0,0,0,0,842,0,0,0,12271,0,0,0,0,7,12264,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
12/26/20,52,2020,MO,202052MO,152425,0,0,0,0,2484,0,0,0,48260,0,0,0,0,6076,42184,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/2/21,53,2021,MO,202153MO,287600,0,0,0,0,4686,0,0,0,86768,0,0,0,0,16317,70445,6,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/9/21,1,2021,MO,20211MO,405850,0,0,0,0,6613,0,0,0,124721,0,0,0,0,23812,100896,13,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/16/21,2,2021,MO,20212MO,528200,0,0,0,0,8606,0,0,0,219043,0,0,0,0,46757,172232,54,3569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/23/21,3,2021,MO,20213MO,661400,0,0,0,0,10777,0,0,0,291723,0,0,0,0,71387,220265,71,4753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/30/21,4,2021,MO,20214MO,835400,0,0,0,0,13612,0,0,0,408441,0,0,0,0,110963,297395,83,6655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/6/21,5,2021,MO,20215MO,961525,0,0,0,0,15667,0,0,0,583949,0,0,0,0,172784,411058,107,9515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/13/21,6,2021,MO,20216MO,1129875,0,0,0,0,18410,0,23703,0,806902,0,783692,0,0,270651,536120,131,13147,0,16440,0,775200,572608,9.3,0,0,554174,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/20/21,7,2021,MO,20217MO,1275555,0,0,0,0,20783,0,26759,0,1042872,0,1042488,0,0,367104,675625,143,16992,0,21870,0,998637,697447,11.4,0,0,697166,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/27/21,8,2021,MO,20218MO,1694635,0,0,0,0,27611,0,35550,0,1278087,0,1277633,0,0,472135,805799,153,20824,0,26802,0,1228417,805542,13.1,0,0,805220,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
3/6/21,9,2021,MO,20219MO,2032445,50400,965900,1016145,0,33116,0,42637,191372,1552157,0,1551553,801348,416,615361,936203,177,25290,0,32549,75454,1503109,976273,15.9,0,0,975830,20.5,531809,50.1,510292,8.3,0,0,510164,10.7,239492,22.6,413,154689,355169,21,0,0,0,0,413,154684,355047,20,224,80582,158680,6,,0,0,0,0,0,0,0,0,0,0,0
3/13/21,10,2021,MO,202110MO,2415805,53500,1149600,1212705,0,39362,0,50679,227469,1867231,0,1865605,945955,21804,775199,1069986,242,30424,0,39137,89070,1817633,1186989,19.3,0,0,1185827,24.9,612085,57.6,632916,10.3,0,0,632526,13.3,308226,29,21732,229398,381759,27,0,0,0,0,21728,229370,381402,26,8287,128771,171160,8,,0,0,0,0,0,0,0,0,0,0,0
3/20/21,11,2021,MO,202111MO,2849985,73200,1337100,1439685,0,46436,0,59788,268351,2087816,0,2085693,1035378,32325,873529,1181686,276,34018,0,43754,97490,2038015,1334902,21.8,0,0,1333307,28,654545,61.6,715623,11.7,0,0,715177,15,357371,33.6,32770,267630,415190,33,0,0,0,0,32758,267594,414793,32,11226,153316,192816,13,,0,0,0,0,0,0,0,0,0,0,0
3/27/21,12,2021,MO,202112MO,3256125,87100,1504700,1664325,0,53054,0,68308,306592,2371541,0,2368391,1144454,40314,984170,1346742,315,38641,0,49685,107760,2317748,1501509,24.5,0,0,1499093,31.4,693722,65.3,836598,13.6,0,0,836016,17.5,427649,40.3,41656,315069,479833,40,0,0,0,0,41640,315029,479308,39,13146,182915,231570,18,,0,0,0,0,0,0,0,0,0,0,0
4/3/21,13,2021,MO,202113MO,3766895,151200,1681100,1934595,0,61376,0,79023,354686,2745801,0,2740709,1277026,61022,1144060,1540397,322,44739,0,57495,120243,2684156,1694322,27.6,0,0,1690293,35.5,726403,68.4,1027187,16.7,0,0,1026284,21.5,528963,49.8,61855,404973,560319,40,0,0,0,0,61797,404899,559549,39,16963,239673,272309,18,,0,0,0,0,0,0,0,0,0,0,0
